Event,Gender,Age,Age at Performance,Time,TIME_SEC,FNAME,LNAME,Country,DOB,RACE_NAME,RACE_LOC,RACE_DATE,COURSE_CERT_SOURCE,Comments,,,,,
20 km,F,70,70y176d,1:34:36,5676,Jeannie,Rice,USA,4/14/48,Chicago Marathon (20K split),"Chicago,IL",10/7/18,pending F70-74 AR ,,,,,,
20 km,F,71,71y166d,1:56:51,7011,Loretta,Shehan,USA,2/21/23,Phelps Sauerkraut,"Phelps, NY",8/6/94,RRIC & Andy Carr,,,,,,
20 km,F,72,72y20d,2:01:08,7268,Anne,Clarke,USA,9/21/09,Avon Women's,"Chicago, IL",10/11/81,RRIC & Andy Carr,,,,,,
20 km,F,73,73y19d,1:59:33,7173,Anne,Clarke,USA,9/21/09,Avon Women's,"Chicago, IL",10/10/82,RRIC & Andy Carr,,,,,,
20 km,F,74,74y178d,1:54:57,6897,Leona,Lugers,USA,11/26/06,Tulip Time,"Holland, MI",5/23/81,RRIC & Andy Carr,,,,,,
20 km,F,75,75y246d,1:58:51,7131,Toshiko,d'Elia,USA,1/2/30,New Haven 20K,New Haven CT USA,9/5/05,,,,,,,
20 km,F,76,76y176d,1:56:37,6997,Leona,Lugers,USA,11/26/06,Tulip Time,"Holland, MI",5/21/83,RRIC & Andy Carr,,,,,,
20 km,F,77,77y181d,1:52:57,6777,Leona,Lugers,USA,11/26/06,Tulip Time,"Holland, MI",5/26/84,RRIC & Andy Carr,,,,,,
20 km,F,80,80y261d,2:26:34,8794,Ruth,Rothfarb,USA,6/18/01,Avon,"Washington, DC",3/6/82,RRIC & Andy Carr,,,,,,
H Mar,F,5,5y327d,1:51:31,6691,Nasiya,Jobe ,USA,11/27/1978,,Hayward CA USA,10/20/1984,,,,,,,
H Mar,F,6,6y351d,2:40:22,9622,Rosie,Dunham ,USA,11/23/2006,,Columbia SC USA,11/9/2013,,,,,,,
H Mar,F,7,7y360d,1:41:00,6060,Makenzie,Kolvoord ,USA,11/21/2006,,Carderock MD USA,11/16/2014,,,,,,,
H Mar,F,8,8y304d,1:35:25,5725,Tabitha,Francks ,USA,11/24/1974,,New York NY USA,9/24/1983,,,,,,,
H Mar,F,9,9y296d,1:28:31,5311,Tabitha,Francks ,USA,11/24/1974,,Philadelphia PA USA,9/16/1984,,,,,,,
H Mar,F,10,10y70d,1:25:52,5152,Stephanie,Paparelli ,USA,11/20/1972,,The Woodlands TX USA,1/29/1983,,,,,,,
H Mar,F,11,11y205d,1:31:23,5483,Heather,Welsch ,USA,6/28/2002,,Houston TX USA,1/19/2014,,,,,,,
H Mar,F,12,12y307d,1:21:45,4905,Mira,Preradovic ,BIH,6/20/1987,,Belgrade SER,4/22/2000,,,,,,,
H Mar,F,13,13y306d,1:16:23,4583,Mira,Preradovic ,BIH,6/20/1987,,Belgrade SER,4/21/2001,,,,,,,
H Mar,F,14,14y261d,1:15:14,4514,Miyuki,Oka ,JPN,3/8/1994,,Kobe JPN,11/24/2008,,,,,,,
H Mar,F,15,15y334d,1:12:36,4356,Eyerusalem,Kuma Mutal,ETH,11/4/1981,,Kosice SVK,10/4/1997,,,,,,,
H Mar,F,16,16y96d,1:12:31,4351,Zhu-ang,Liu ,CHN,1/18/1995,,Yangzhou CHN,4/24/2011,,,,,,,
H Mar,F,17,17y292d,1:10:08,4208,Mame,Feyisa ,ETH,6/10/1996,,Copenhagen DEN,3/29/2014,,,,,,,
H Mar,F,18,18y241d,1:08:21,4101,Valentine,Kipketer Chepkorir,KEN,1/5/1993,,Lille FRA,9/3/2011,,,,,,,
H Mar,F,19,19y33d,1:07:57,4077,Abebu,Gelan Adugna,ETH,1/18/1990,RAK Half Marathon,Ras Al Khaimah UAE,2/20/2009,,,,,,,
H Mar,F,20,20y122d,1:07:13,4033,Mare,Dibaba Hurssa,ETH,10/20/1989,RAK Half Marathon,Ras Al Khaimah UAE,2/19/2010,,,,,,,
H Mar,F,21,21y294d,1:06:49,4009,Esther,Wanjiru Maina,KEN,3/27/1977,,Tokyo JPN,1/15/1999,,,,,,,
H Mar,F,22,22y216d,1:05:36,3936,Fancy,Chemutai ,KEN,3/20/1995,,Valencia ESP,10/22/2017,,,,,,,
H Mar,F,23,23y318d,1:04:51,3891,Joyciline,Jepkosgei ,KEN,12/8/1993,,Valencia ESP,10/22/2017,,,,,,,
H Mar,F,24,24y244d,1:06:11,3971,Eunice,Chebichii Chumba,BRN,1/16/1993,,Copenhagen DEN,9/17/2017,,,,,,,
H Mar,F,25,22y41d,1:05:51,3951,Brigid,Kosgei ,KEN,2/20/1994,,Prague CZE,4/2/2016,,,,,,,
H Mar,F,26,26y1d,1:04:49,3889,Brigid,Kosgei ,KEN,2/20/1994,RAK Half Marathon,Ras Al Khaimah UAE,2/21/2020,,,,,,,
H Mar,F,27,27y353d,1:05:09,3909,Florence,Chebet Kiplagat,KEN,2/27/1987,,Barcelona ESP,2/15/2015,,,,,,,
H Mar,F,28,28y214d,1:04:31,3871,Ababel,Yeshaneh,ETH,7/22/1991,RAK Half Marathon,Ras Al Khaimah UAE,2/21/2020,,pending WR,,,,,
H Mar,F,29,29y31d,1:05:50,3950,Mary,Keitany Chepkosgei,KEN,1/18/1982,RAK Half Marathon,Ras Al Khaimah UAE,2/18/2011,,,,,,,
H Mar,F,30,30y30d,1:06:49,4009,Mary,Keitany Chepkosgei,KEN,1/18/1982,RAK Half Marathon,Ras Al Khaimah UAE,2/17/2012,,,,,,,
H Mar,F,31,31y77d,1:05:52,3952,Edith,Chelimo ,KEN,7/16/1986,,Cardiff WAL,10/1/2017,,,,,,,
H Mar,F,32,32y276d,1:06:07,3967,Gladys,Cherono ,KEN,5/12/1983,RAK Half Marathon,Ras Al Khaimah UAE,2/12/2016,,,,,,,
H Mar,F,33,33y26d,1:06:02,3962,Mary,Keitany Chepkosgei,KEN,1/18/1982,RAK Half Marathon,Ras Al Khaimah UAE,2/13/2015,,,,,,,
H Mar,F,34,34y324d,1:07:26,4046,Lydia,Cheromei Kogo,KEN,5/11/1977,,Prague CZE,3/31/2012,,,,,,,
H Mar,F,35,35y23d,1:05:13,3913,Mary,Keitany Chepkosgei,KEN,1/18/1982,RAK Half Marathon,Ras Al Khaimah UAE,2/10/2017,,,,,,,
H Mar,F,36,36y19d,1:08:21,4101,Edna,Kiplagat Ngeringwony,KEN,9/15/1979,,Glasgow SCO,10/4/2015,,,,,,,
H Mar,F,37,37y358d,1:08:55,4135,Valeria,Straneo,ITA,4/5/1976,,Copenhagen DEN,3/29/2014,,,,,,,
H Mar,F,38,38y364d,1:07:16,4036,Edith,Masai,KEN,4/4/1967,,Berlin GER,4/2/2006,,,,,,,
H Mar,F,39,39y114d,1:08:48,4128,Christelle,Daunay,FRA,12/5/1974,,Copenhagen DEN,3/29/2014,,,,,,,
H Mar,F,40,40y195d,1:09:56,4196,Irina,Permitina,RUS,3/2/1968,,Novosibirsk RUS,9/13/2008,,,,,,,
H Mar,F,41,41y219d,1:09:37,4177,Deena,Kastor,USA,2/14/1973,Rock 'n' Roll Philadelphia Half Marathon,Philadelphia PA USA,9/21/2014,F40-44 AR,,,,,,
H Mar,F,42,42y14d,1:09:58,4198,Joanne,Pavey,ENG,9/20/1973,,Glasgow SCO,10/4/2015,,,,,,,
H Mar,F,43,43y240d,1:11:54,4314,Nicole,Leveque,FRA,1/27/1951,,Oslo NOR,9/24/1994,,,,,,,
H Mar,F,44,44y103d,1:12:03,4323,Colleen,De Ruck,USA,4/15/1964,NYC Half Marathon,"New York, NY",7/27/08,,,,,,,
H Mar,F,45,45y50d,1:12:04,4324,Nicole,Leveque,FRA,1/27/1951,,Paris FRA,3/17/1996,,,,,,,
H Mar,F,46,46y166d,1:11:18,4278,Evy,Palm,SWE,1/31/1942,,Ostnor SWE,7/16/1988,,,,,,,
H Mar,F,47,47y229d,1:15:42,4542,Nicole,Leveque,FRA,1/27/1951,,Grenoble FRA,9/13/1998,,,,,,,
H Mar,F,48,48y213d,1:15:06,4506,Evy,Palm,SWE,1/31/1942,,Narvik NOR,9/1/1990,,,,,,,
H Mar,F,49,49y149d,1:13:32,4412,Linda,Somers,USA,5/7/1961,Rock 'n' Roll San Jose Half Marathon,San Jose CA USA,10/3/2010,,,,,,,
H Mar,F,50,50y176d,1:15:18,4518,Linda,Somers,USA,5/7/1961,Dodge Rock & Roll Half Marathon,Los Angeles CA USA,10/30/2011,,,,,,,
H Mar,F,51,51y22d,1:16:07,4567,Tatyana,Pozdniakova,UKR,3/4/1955,MORE Half Marathon,New York NY USA,3/26/2006,,,,,,,
H Mar,F,52,52y52d,1:20:06,4806,Houria,Frechou,FRA,1/19/1960,,Blagnac FRA,3/11/2012,,,,,,,
H Mar,F,53,53y0d,1:20:13,4813,Sally,Gibbs,NZL,6/5/1963,,Christchurch NZL,6/5/2016,,,,,,,
H Mar,F,54,54y215d,1:19:48,4788,Silke,Schmidt,GER,8/7/1959,,Den Haag NED,3/9/2014,,,,,,,
H Mar,F,55,55y214d,1:19:38.4,4779,Silke,Schmidt,GER,8/7/1959,,Den Haag NED,3/8/2015,,,,,,,
H Mar,F,56,56y9d,1:20:06,4806,Silke,Schmidt,GER,8/7/1959,,Lyon FRA,8/16/2015,,,,,,,
H Mar,F,57,57y324d,1:24:54,5094,Christine,Kennedy,USA,12/29/1954,Monterey Bay Half Marathon,Monterey CA USA,11/18/2012,,,,,,,
H Mar,F,58,58y63d,1:24:50,5090,Bernardine,Portenski,NZL,8/26/1949,,Auckland NZL,10/28/2007,,,,,,,
H Mar,F,59,59y46d,1:25:59.6,5160,Heidrun,Besler,GER,3/4/1956,,Kempton GER,4/19/2015,,,,,,,
H Mar,F,60,60y284d,1:24:56,5096,Bernardine,Portenski,NZL,8/26/1949,,Christchurch NZL,6/6/2010,,,,,,,
H Mar,F,61,61y59d,1:26:30.2,5191,Chantal,Langlace,FRA,1/6/1955,,Salouel FRA,3/6/2016,,,,,,,
H Mar,F,62,62y184d,1:26:53,5213,Stefica,Gajic,SUI,11/12/1948,,Thionville FRA,5/15/2011,,,,,,,
H Mar,F,63,63y320d,1:27:57,5277,Angela,Copson,ENG,4/20/1947,,Bath ENG,3/6/2011,,,,,,,
H Mar,F,64,64y195d,1:30:27,5427,Stefica,Gajic,SUI,11/12/1948,,Upice CZE,5/26/2013,,,,,,,
H Mar,F,65,65y91d,1:32:56,5576,Emmi,Luthi,SUI,3/1/1944,,Aarhus DEN,5/31/2009,,,,,,,
H Mar,F,66,66y316d,1:34:44,5684,Angela,Copson,ENG,4/20/1947,,Bath ENG,3/2/2014,,,,,,,
H Mar,F,67,67y200d,1:33:43,5623,Rae,Baymiller,USA,7/27/1943,Hilton Head Half Marathon,Hilton Head SC USA,2/12/2011,,,,,,,
H Mar,F,68,68y221d,1:37:50,5870,Rae,Baymiller,USA,7/27/1943,,Paris FRA,3/4/2012,,,,,,,
H Mar,F,69,69y326d,1:35:12,5712,Angela,Copson,ENG,4/20/1947,,Bath ENG,3/12/2017,,,,,,,
H Mar,F,70,70y121d,1:37:38,5858,Lavinia,Petrie,AUS,9/13/1943,,Bendigo AUS,1/12/2014,,,,,,,
H Mar,F,71,71y118d,1:37:01,5821,Jeannie,Rice,USA,4/14/1948,Goodyear H Mar,"Akron, OH",8/10/19,OH19021MW,,,,,,
H Mar,F,72,72y215d,1:45:42,6342,Rimma,Vasina,RUS,10/23/1940,,Upice CZE,5/26/2013,,,,,,,
H Mar,F,73,73y54d,1:41:00,6060,Lavinia,Petrie,AUS,9/13/1943,,Perth AUS,11/6/2016,,,,,,,
H Mar,F,74,74y30d,1:49:58,6598,Melitta,Czerwenka,GER,4/30/1930,,Saarlouis GER,5/30/2004,,,,,,,
H Mar,F,75,75y190d,1:50:00,6600,Gwen,McFarlan,CAN,4/4/1934,,Kelowna BC CAN,10/11/2009,,,,,,,
H Mar,F,76,76y185d,1:46:08,6368,Libby,James,USA,7/12/1936,,Orlando FL USA,1/13/2013,,,,,,,
H Mar,F,77,77y337d,1:58:06,7086,Betty Jean,McHugh,CAN,11/7/1927,,Victoria BC CAN,10/9/2005,,,,,,,
H Mar,F,78,78y104d,1:56:48,7008,Betty Jean,McHugh,CAN,11/7/1927,,Vancouver BC CAN,2/19/2006,,,,,,,
H Mar,F,79,79y96d,2:05:53.0,7553,Betty Jean,McHugh,CAN,11/7/1927,,Vancouver BC CAN,2/11/2007,,,,,,,
H Mar,F,80,80y179d,2:04:19,7459,Betty Jean,McHugh,CAN,11/7/1927,,Vancouver BC CAN,5/4/2008,,,,,,,
H Mar,F,81,81y339d,2:05:20,7520,Betty Jean,McHugh,CAN,11/7/1927,,Victoria BC CAN,10/11/2009,,,,,,,
H Mar,F,82,82y25d,2:16:06,8166,Deidre,Larkin,GBR,9/24/1931,,Pretoria RSA,10/19/2013,,,,,,,
H Mar,F,83,83y298d,2:16:27,8187,Deidre,Larkin,GBR,9/24/1931,,Pretoria RSA,7/18/2015,,,,,,,
H Mar,F,84,84y335d,2:23:36,8616,Betty,McHugh,CAN,11/7/1927,,Victoria BC CAN,10/7/2012,,,,,,,
H Mar,F,85,85y133d,2:12:37,7957,Deidre,Larkin,RSA,9/24/1931,,Pretoria RSA,2/4/2017,,,,,,,
H Mar,F,86,86y165d,2:42:57,9777,Margaret,Davis,USA,8/13/1922,Carlsbad Half Marathon,"Carlsbad, CA",1/25/09,,,,,,,
H Mar,F,87,87y100d,2:43:30,9810,Betty Jean,McHugh,CAN,11/7/1927,,Vancouver BC CAN,2/15/2015,,,,,,,
H Mar,F,88,88y2d,2:52:36,10356,Margaret,Davis,USA,8/13/1922,Americas Finest City Half Marathon,"San Diego, CA",8/15/10,CA01054RS,,,,,,
H Mar,F,93,93y109d,4:49:25,17365,Gladys,Burrill,CAN,11/23/1918,,Honolulu HI USA,3/11/2012,,,,,,,
25 km,F,9,9y269d,2:19:53,8393,Alexandra,Trigg ,USA,6/11/2005,Beacon On The Bay 25K,Oklahoma City OK USA,3/7/2015,,,,,,,
25 km,F,12,12y355d,1:36:59,5819,Shona,Jones ,USA,3/24/1968,,Lincoln NE USA,3/14/1981,,,,,,,
25 km,F,13,13y82d,1:37:18,5838,Manuela,Zipse ,GER,5/11/1974,,Bellheim GER,8/1/1987,,,,,,,
25 km,F,15,15y86d,1:41:32,6092,Manuela,Zipse ,GER,5/11/1974,,Bellheim GER,8/5/1989,,,,,,,
25 km,F,16,16y334d,1:30:40,5440,Tausi,Juma Ngaa,TAN,6/1/1983,,Berlin GER,4/30/2000,,,,,,,
25 km,F,17,17y4d,1:38:34,5914,Karlene,Herrell ,USA,7/6/1965,,Ames IA USA,7/10/1982,,,,,,,
25 km,F,18,18y227d,1:35:54,5754,Birgit,Lennartz ,GER,11/22/1965,,Solothurn SUI,7/7/1984,,,,,,,
25 km,F,19,19y323d,1:24:47,5087,Dire,Tune Arissi,ETH,6/19/1985,,Berlin GER,5/8/2005,,,,,,,
25 km,F,20,20y264d,1:26:50,5210,Sylvia,Mosqueda ,USA,4/8/1966,,San Diego CA USA,12/28/1986,,,,,,,
25 km,F,21,21y314d,1:24:53,5093,Susan,Chepkemei ,KEN,6/25/1975,,Berlin GER,5/4/1997,,,,,,,
25 km,F,22,22y175d,1:25:11,5111,Magdalena,Chemjor Chepkorir,KEN,11/12/1978,,Berlin GER,5/6/2001,,,,,,,
25 km,F,23,23y312d,1:24:29,5069,Susan,Chepkemei ,KEN,6/25/1975,,Berlin GER,5/2/1999,,,,,,,
25 km,F,24,24y335d,1:23:15,4995,Esther,Chemutai Ndiema,KEN,6/4/1988,,Berlin GER,5/5/2013,,,,,,,
25 km,F,25,25y147d,1:24:37,5077,Janet,Rono Chelegat,KEN,12/8/1988,,Berlin GER,5/4/2014,,,,,,,
25 km,F,26,26y313d,1:23:06,4986,Agnes,Katunga Mutune,KEN,6/26/1986,,Berlin GER,5/5/2013,,,,,,,
25 km,F,27,27y97d,1:24:38,5078,Alice,Timbilili Chemeli,KEN,2/1/1983,,Berlin GER,5/9/2010,,,,,,,
25 km,F,28,28y111d,1:19:53,4793,Mary,Keitany Chepkosgei,KEN,1/18/1982,,Berlin GER,5/9/2010,,,,,,,
25 km,F,29,29y42d,1:21:35,4895,Lucy,Kabuu Wangui,KEN,3/24/1984,,Berlin GER,5/5/2013,,,,,,,
25 km,F,30,30y76d,1:22:31,4951,Peninah,Arusei Cherop,KEN,2/23/1979,,Berlin GER,5/10/2009,,,,,,,
25 km,F,31,31y26d,1:26:35,5195,Melissa,White ,USA,4/15/1982,River Bank Run 25K,Grand Rapids MI USA,5/11/2013,,,,,,,
25 km,F,32,32y179d,1:22:28,4948,Grete,Waitz ,NOR,10/1/1953,,Paderborn GER,3/29/1986,,,,,,,
25 km,F,33,33y263d,1:24:36,5076,Janet,Bawcom ,USA,8/22/1978,River Bank Run 25K,Grand Rapids MI USA,5/12/2012,,,,,,,
25 km,F,34,34y278d,1:25:23,5123,Carla,Beurskens ,NED,2/15/1952,,Griesheim GER,11/19/1986,,,,,,,
25 km,F,35,35y222d,1:26:01,5161,Madina,Biktagirova ,RUS,9/20/1964,,Berlin GER,4/30/2000,,,,,,,
25 km,F,36,36y186d,1:25:52,5152,Dorothy,McMahon ,USA,11/6/1976,River Bank Run 25K,Grand Rapids MI USA,5/11/2013,,,,,,,
25 km,F,37,37y152d,1:25:27,5127,Christelle,Daunay ,FRA,12/5/1974,,Berlin GER,5/6/2012,,,,,,,
25 km,F,38,38y200d,1:28:32,5312,Zoya,Ivanova ,KAZ,3/14/1952,,Glasgow SCO,9/30/1990,,,,,,,
25 km,F,39,39y8d,1:26:54,5214,Kim,Jones ,USA,5/2/1958,River Bank Run 25K,Grand Rapids MI USA,5/10/1997,,,,,,,
25 km,F,40,40y52d,1:26:31,5191,Priscilla,Welch ,USA,11/22/1944,,Mitcham ENG,1/13/1985,,,,,,,
25 km,F,41,41y28d,1:25:15,5115,Colleen,De Reuck,USA,4/16/1964,River Bank Run 25K,Grand Rapids MI USA,5/14/2005,,,,,,,
25 km,F,42,42y246d,1:28:18,5298,Joyce,Smith ,ENG,10/26/1937,,Brugge BEL,6/29/1980,,,,,,,
25 km,F,43,43y9d,1:27:01,5221,Firiya,Sultanova ,RUS,4/29/1961,River Bank Run 25K,Grand Rapids MI USA,5/8/2004,,,,,,,
25 km,F,44,44y15d,1:29:50,5390,Firiya,Sultanova ,RUS,4/29/1961,River Bank Run 25K,Grand Rapids MI USA,5/14/2005,,,,,,,
25 km,F,45,45y153d,1:34:00,5640,Ingrid,Prigge ,NED,11/4/1963,,Losser NED,4/5/2009,,,,,,,
25 km,F,46,46y13d,1:34:05,5645,Firiya,Sultanova ,RUS,4/29/1961,River Bank Run 25K,Grand Rapids MI USA,5/12/2007,,,,,,,
25 km,F,47,47y28d,1:31:06,5466,Colleen,De Reuck,USA,4/16/1964,River Bank Run 25K,Grand Rapids MI USA,5/14/2011,,,,,,,
25 km,F,48,48y16d,1:37:29,5849,Jane,Welzel ,USA,4/24/1955,River Bank Run 25K,Grand Rapids MI USA,5/10/2003,,,,,,,
25 km,F,49,49y149d,1:38:00,5880,Ingrid,Prigge ,NED,11/4/1963,,Losser NED,4/1/2013,,,,,,,
25 km,F,50,50y127d,1:44:55,6295,Suzanne,Ray ,USA,5/4/1952,City of Lakes 25k,Minneapolis MN USA,9/8/2002,,,,,,,
25 km,F,51,51y303d,1:36:38,5798,Colleen,De Reuck,USA,4/16/1964,,Los Angeles CA USA,2/13/2016,,,,,,,
25 km,F,52,52y143d,1:41:39,6099,Rae,Baymiller ,USA,7/27/1943,,New York NY USA,12/17/1995,,,,,,,
25 km,F,53,53y147d,1:36:45,5805,Joan,Samuelson,USA,5/16/1957,Chicago Marathon (25K Split),"Chicago, IL",10/10/2010,Andy Carr,,,,,,
25 km,F,54,54y81d,1:45:14,6314,Margaret,Miller ,USA,12/12/1925,,Ventura CA USA,3/2/1980,,,,,,,
25 km,F,55,55y278d,1:49:07,6547,Joyce,Gaskin ,USA,2/17/1937,,Houston TX USA,11/22/1992,,,,,,,
25 km,F,56,56y9d,1:41:01,6061,Shirley,Matson ,USA,11/7/1940,,San Diego CA USA,11/16/1996,,,,,,,
25 km,F,57,57y331d,1:50:54,6654,Victoria,Crisp ,USA,6/11/1952,River Bank Run 25K,Grand Rapids MI USA,5/8/2010,,,,,,,
25 km,F,58,58y285d,1:46:37,6397,Margaret,Miller ,USA,12/12/1925,SPA/TAC,"Ventura, CA",9/23/1984,,,,,,,
25 km,F,59,59y143d,2:01:33,7293,Gloria,Brown ,USA,12/20/1931,River Bank Run 25K,Grand Rapids MI USA,5/11/1991,,,,,,,
25 km,F,60,60y334d,1:51:56,6716,Victoria,Crisp ,USA,6/11/1952,River Bank Run 25K,Grand Rapids MI USA,5/11/2013,,net time,,,,,
25 km,F,61,61y291d,1:50:50,6650,Edie,Stevenson ,USA,7/27/1949,River Bank Run 25K,Grand Rapids MI USA,5/14/2011,,,,,,,
25 km,F,62,62y146d,1:58:24,7104,Gloria,Brown ,USA,12/20/1931,River Bank Run 25K,Grand Rapids MI USA,5/14/1994,,,,,,,
25 km,F,63,63y35d,2:02:32,7352,Nancy,Prejean ,USA,9/7/1945,HMSA 25k,Houston TX USA,10/12/2008,,net time,,,,,
25 km,F,64,64y91d,2:02:44,7364,Sharon,Dolan ,USA,2/11/1942,River Bank Run 25K,Grand Rapids MI USA,5/13/2006,,,,,,,
25 km,F,65,65y335d,2:03:53,7433,Victoria,Crisp ,USA,6/11/1952,River Bank Run 25K,Grand Rapids MI USA,5/12/2018,pending F65-69 AR,,,,,,
25 km,F,66,66y88d,2:07:00,7620,Sharon,Dolan ,USA,2/11/1942,River Bank Run 25K,Grand Rapids MI USA,5/10/2008,,,,,,,
25 km,F,67,67y87d,2:12:45,7965,Sharon,Dolan ,USA,2/11/1942,River Bank Run 25K,Grand Rapids MI USA,5/9/2009,,,,,,,
25 km,F,68,68y86d,2:10:53,7853,Sharon,Dolan ,USA,2/11/1942,River Bank Run 25K,Grand Rapids MI USA,5/8/2010,,,,,,,
25 km,F,69,69y250d,2:20:21,8421,Gerry,Davidson ,USA,3/12/1921,,San Diego CA USA,11/17/1990,,,,,,,
25 km,F,70,70y176d,1:58:52,7132,Jeannie,Rice,USA,4/14/1948,Chicago Marathon (25K split),"Chicago, IL",10/7/2018,pending F70-74 AR,,,,,,
25 km,F,71,71y247d,2:31:55,9115,Gerry,Davidson ,USA,3/12/1921,,San Diego CA USA,11/14/1992,,,,,,,
25 km,F,72,72y255d,2:26:13,8773,Carol,Bender,USA,9/1/1939,River Bank Run 25K,Grand Rapids MI USA,5/13/2012,MI09011SH,,,,,,
25 km,F,73,73y341d,2:28:29,8909,Anne,Clarke ,USA,9/21/1909,,Deerfield IL USA,8/28/1983,,,,,,,
25 km,F,74,74y252d,2:30:11,9011,Carol,Bender,USA,9/1/1939,River Bank Run 25K,Grand Rapids MI USA,5/10/2014,MI09011SH,,,,,,
25 km,F,75,75y249d,2:43:55,9835,Gerry,Davidson ,USA,3/12/1921,Mission Bay 25K,San Diego CA USA,11/16/1996,,,,,,,
25 km,F,76,76y131d,2:29:34,8974,Toshiko,D'Elia ,USA,1/2/1930,River Bank Run 25K,Grand Rapids MI USA,5/13/2006,,,,,,,
25 km,F,77,77y247d,2:42:25,9745,Gerry,Davidson ,USA,3/12/1921,Mission Bay 25K,"San Diego, CA",11/14/1998,Andy Carr,,,,,,
25 km,F,77,77y364d,2:43:43,9823,Anne,Clarke ,USA,9/21/1909,,Joliet IL USA,9/20/1987,,,,,,,
25 km,F,79,79y165d,2:49:48,10188,Leona,Lugers ,USA,11/26/1906,River Bank Run 25K,Grand Rapids MI USA,5/10/1986,,,,,,,
25 km,F,80,80y243d,3:07:41,11261,Gerry,Davidson ,USA,3/12/1921,Mission Bay 25K,"San Diego, CA",11/10/01,F80-84 AR,,,,,,
30 km,F,8,8y29d,3:26:17,12377,Elizabeth-Ann,Westrip,USA,1/28/09,,Kingston TN USA,2/26/17,,,,,,,
30 km,F,17,17y104d,2:04:34,7474,Annick,Loir,FRA,1/13/58,,Le Havre FRA,4/27/75,,,,,,,
30 km,F,18,18y29d,1:52:11,6731,Naomi,Kurahashi,JPN,1/22/65,,Ome JPN,2/20/83,,,,,,,
30 km,F,19,19y363d,1:46:30,6390,Kinuyo,Yoshida,JPN,2/21/75,,Ome JPN,2/19/95,,,,,,,
30 km,F,20,20y235d,1:43:57,6237,Mirai,Waku,JPN,7/1/95,,Ome JPN,2/21/16,,,,,,,
30 km,F,21,21y347d,1:43:26,6206,Yuka,Hakoyama,JPN,3/9/90,,Kumamoto JPN,2/19/12,,,,,,,
30 km,F,22,22y252d,1:39:57,5997,Hirut,Aga Sora,ETH,1/16/94,,Berlin GER,9/25/16,,,,,,,
30 km,F,23,23y14d,1:39:06,5946,Birhane,Dibaba Adugna,ETH,9/11/93,,Berlin GER,9/25/16,,,,,,,
30 km,F,24,24y198d,1:43:05,6185,Megumi,Kobayashi,JPN,8/4/76,,Ome JPN,2/18/01,,,,,,,
30 km,F,25,25y227d,1:39:09,5949,Mizuki,Noguchi,JPN,7/3/78,,Ome JPN,2/15/04,,,,,,,
30 km,F,26,26y191d,1:44:36,6276,Tomoe,Yokoyama,JPN,8/9/76,,Ome JPN,2/16/03,,,,,,,
30 km,F,27,27y291d,1:43:45,6225,Janet,Rono Chelegat,KEN,12/8/88,,Berlin GER,9/25/16,,,,,,,
30 km,F,28,28y288d,1:41:57,6117,Naoko,Takahashi,JPN,5/6/72,,Ome JPN,2/18/01,,,,,,,
30 km,F,29,29y115d,1:46:29,6389,Mika,Okunaga,JPN,10/27/82,,Kumamoto JPN,2/19/12,,,,,,,
30 km,F,30,30y13d,1:38:42,5922,Aberu,Kebede Shewaye,ETH,9/12/86,,Berlin GER,9/25/16,,,,,,,
30 km,F,31,31y311d,1:46:26,6386,Irma,Heeren,NED,4/16/67,,Schoorl NED,2/21/99,,,,,,,
30 km,F,32,32y49d,1:43:26,6206,Eriko,Asai,JPN,10/20/59,,Osaka JPN,12/8/91,,,,,,,
30 km,F,33,33y168d,1:44:09,6249,Aurica,Buia,ROM,2/16/70,,Snagov ROM,8/3/03,,,,,,,
30 km,F,34,34y98d,1:43:49,6229,Hiromi,Ominami,JPN,11/15/75,,Ome JPN,2/21/10,,,,,,,
30 km,F,35,35y252d,1:45:15,6314,Anna-Carmela,Incerti,ITA,1/19/80,,Lugano SUI,9/27/15,,,,,,,
30 km,F,36,36y192d,1:43:24,6204,Mara,Yamauchi,ENG,8/13/73,,Ome JPN,2/21/10,,,,,,,
30 km,F,37,37y219d,1:46:07,6367,Kara,Goucher,USA,7/9/78,,Los Angeles CA USA,2/13/16,,,,,,,
30 km,F,38,38y248d,1:47:03,6423,Yoshimi,Hoshino,JPN,6/17/66,,Ome JPN,2/20/05,,,,,,,
30 km,F,39,39y247d,1:47:15,6435,Yoshimi,Hoshino,JPN,6/17/66,,Ome JPN,2/19/06,,,,,,,
30 km,F,40,40y232d,1:49:40,6580,Yoshimi,Hoshino,JPN,6/17/66,,Ome JPN,2/4/07,,,,,,,
30 km,F,41,41y240d,1:53:13,6793,Yoshiko,Fukuchi,JPN,6/25/63,,Ome JPN,2/20/05,,,,,,,
30 km,F,42,42y239d,1:45:04,6304,Deena,Kastor,USA,2/14/73,Chicago Marathon (30K split),"Chicago, IL",10/11/15,F40-44 AR,,,,,,
30 km,F,43,43y219d,1:51:37,6697,Mieke,Pullen,NED,7/14/57,,Schoorl NED,2/18/01,,,,,,,
30 km,F,44,44y218d,1:53:20,6800,Mieke,Pullen,NED,7/14/57,,Schoorl NED,2/17/02,,,,,,,
30 km,F,45,45y247d,1:53:24,6804,Yoshimi,Hoshino,JPN,6/17/66,,Ome JPN,2/19/12,,,,,,,
