Event,Gender,Age,Age at Performance,Time,TIME_SEC,FNAME,LNAME,Country,DOB,RACE_NAME,RACE_LOC,RACE_DATE,COURSE_CERT_SOURCE,COMMENTS,,,,,
10 Mile,F,23,23y44d,52:33,3153,Delillah,Asiago Kemunto,KEN,2/24/1972,,New York NY USA,4/8/1995,,,,,,,
10 Mile,F,24,24y188d,51:41,3101,Jill,Boltz ,ENG,10/14/1966,,New York NY USA,4/20/1991,,,,,,,
10 Mile,F,25,25y25d,52:03,3123,Emily,Sisson ,USA,10/12/1991,,Pittsburgh PA USA,11/6/2016,,,,,,,
10 Mile,F,26,26y328d,52:23,3143,Lisa,Ondieki ,AUS,5/12/1960,Cherry Blossom 10 Mile,Washington DC USA,4/5/1987,,,,,,,
10 Mile,F,27,27y78d,51:16,3076,Veronica,Nyaruai Wanjiru,KEN,10/29/1989,,Houston TX USA,1/15/2017,,,,,,,
10 Mile,F,28,28y105d,52:14,3134,Liz,McColgan ,SCO,5/24/1964,,Sandiacre ENG,9/6/1992,,,,,,,
10 Mile,F,29,29y29d,51:52,3112,Lyudmila,Biktasheva ,RUS,7/25/1974,Crim 10 Mile,Flint MI USA,8/23/2003,,,,,,,
10 Mile,F,30,30y173d,52:05,3125,Mamitu,Daska Molisa,ETH,10/16/1983,Cherry Blossom 10 Mile,Washington DC USA,4/6/2014,,,,,,,
10 Mile,F,31,31y144d,51:49,3109,Tirunesh,Dibaba ,ETH,6/1/1985,,Portsmouth ENG,10/23/2016,,,,,,,
10 Mile,F,32,32y284d,51:00,3060,Sonia,O'Sullivan ,IRL,11/28/1969,,Portsmouth ENG,9/8/2002,,,,,,,
10 Mile,F,33,33y354d,51:16,3076,Colleen,De Reuck,USA,4/16/1964,Cherry Blossom 10 Mile,Washington DC USA,4/5/1998,,,,,,,
10 Mile,F,34,34y313d,51:11,3071,Paula,Radcliffe ,ENG,12/17/1973,,Portsmouth ENG,10/26/2008,,,,,,,
10 Mile,F,35,35y227d,52:12,3132,Janet,Bawcom ,USA,8/22/1978,Cherry Blossom 10 Mile,Washington DC USA,4/6/2014,,,,,,,
10 Mile,F,36,36y265d,52:52,3172,Carla,Beurskens ,NED,2/15/1952,,Den Haag NED,11/6/1988,,,,,,,
10 Mile,F,37,37y52d,53:43,3223,Irene,Cherotich Kosgei,KEN,9/8/1974,,Portsmouth ENG,10/30/2011,,,,,,,
10 Mile,F,38,38y358d,54:29,3269,Elena,Vyazova ,UKR,4/18/1960,Cherry Blossom 10 Mile,Washington DC USA,4/11/1999,,,,,,,
10 Mile,F,39,39y38d,53:00,3180,Joanne,Pavey ,ENG,9/20/1973,,Portsmouth ENG,10/28/2012,,,,,,,
10 Mile,F,40,40y175d,54:31,3271,Tatyana,Pozdniakova ,UKR,3/4/1955,Crim 10 Mile,Flint MI USA,8/26/1995,,,,,,,
10 Mile,F,41,41y196d,54:32,3272,Carla,Beurskens ,NED,2/15/1952,,Heerlen NED,8/29/1993,,,,,,,
10 Mile,F,42,42y35d,52:44,3164,Joanne,Pavey ,ENG,9/20/1973,,Portsmouth ENG,10/25/2015,,,,,,,
10 Mile,F,43,43y55d,55:33,3333,Joyce,Smith ,ENG,10/26/1937,,Guildford ENG,12/20/1980,,,,,,,
10 Mile,F,44,44y277d,55:18,3318,Priscilla,Welch ,USA,11/22/1944,Crim 10 Mile,Flint MI USA,8/26/1989,,,,,,,
10 Mile,F,45,45y175d,55:56,3356,Tatyana,Pozdniakova ,UKR,3/4/1955,Crim 10 Mile,Flint MI USA,8/26/2000,,,,,,,
10 Mile,F,46,46y136d,56:33,3393,Priscilla,Welch ,USA,11/22/1944,Cherry Blossom 10 Mile,Washington DC USA,4/7/1991,,,,,,,
10 Mile,F,47,47y237d,56:38,3398,Tatyana,Pozdniakova ,UKR,3/4/1955,,Jacksonville FL USA,10/27/2002,,,,,,,
10 Mile,F,48,48y344d,55:33,3333,Joyce,Smith ,ENG,10/26/1937,,Hendon ENG,10/5/1986,,,,,,,
10 Mile,F,49,49y177d,56:31,3391,Tatyana,Pozdniakova ,UKR,3/4/1955,Crim 10 Mile,Flint MI USA,8/28/2004,,,,,,,
10 Mile,F,50,50y176d,58:13,3493,Tatyana,Pozdniakova ,UKR,3/4/1955,Crim 10 Mile,Flint MI USA,8/27/2005,,,,,,,
10 Mile,F,51,51y175d,59:00,3540,Tatyana,Pozdniakova ,UKR,3/4/1955,Crim 10 Mile,Flint MI USA,8/26/2006,,,,,,,
10 Mile,F,52,52y121d,59:17,3557,Fiona,Matheson ,SCO,4/25/1961,,Dublin IRL,8/24/2013,,,,,,,
10 Mile,F,53,53y148d,1:01:22,3682,Anne,Roden ,ENG,10/9/1946,,Woking ENG,3/5/2000,,,,,,,
10 Mile,F,54,54y320d,1:02:27,7347,Joan,Samuelson ,USA,5/16/1957,Cherry Blossom 10 Mile,Washington DC USA,4/1/2012,DC10003JS,,,,,,
10 Mile,F,55,55y70d,1:01:20,3680,Jenny,Hitchings,USA,7/1/1963,Buffalo Stampede 10 Mile,"Sacramento, CA",9/9/2018,F55-59 AR,,,,,,
10 Mile,F,56,56y66d,1:03:54,3834,Christine,Kennedy ,USA,12/29/1954,NorCal 10 Mile,Redding CA USA,3/5/2011,,,,,,,
10 Mile,F,57,57y91d,1:04:42,3882,Marion,Irvine,USA,10/19/1929,California 10,"Stockton, CA",1/18/1987,RRIC & Andy Carr,,,,,,
10 Mile,F,58,58y248d,1:04:13,3853,Daphne,Ellmore ,ENG,5/22/1950,,Hull ENG,1/25/2009,,,,,,,
10 Mile,F,59,59y321d,1:03:55,3841,Joan,Samuelson ,USA,5/16/1957,Cherry Blossom 10 Mile,Washington DC USA,4/2/2017,,net time,,,,,
10 Mile,F,60,60y116d,1:05:27,3927,Kathryn,Martin,USA,9/30/1951,Sayville Brewery 10 Mile,"Patchogue, NY",1/24/2012,F60-64 AR,,,,,,
10 Mile,F,61,61y164d,1:04:51,3891,Stefica,Gajic ,SUI,11/12/1948,,Aarau SUI,4/25/2010,,,,,,,
10 Mile,F,62,62y170d,1:04:53,3893,Stefica,Gajic ,SUI,11/12/1948,,Aarau SUI,5/1/2011,,,,,,,
10 Mile,F,63,63y181d,1:07:31,4051,Stefica,Gajic ,SUI,11/12/1948,,Bern SUI,5/12/2012,,,,,,,
10 Mile,F,64,64y167d,1:08:40,4120,Stefica,Gajic ,SUI,11/12/1948,,Aarau SUI,4/28/2013,,,,,,,
10 Mile,F,65,65y106d,1:08:54,4134,Kathryn,Martin,USA,9/30/1951,Sayville Brewery 10 Mile,"Patchogue, NY",1/14/2017,F65-69 AR,,,,,,
10 Mile,F,66,66y223d,1:11:24,4284,Sabra,Harvey ,USA,3/2/1949,,Houston TX USA,10/11/2015,,,,,,,
10 Mile,F,67,67y249d,1:13:23,4403,Edie,Stevenson ,USA,7/27/1949,Cherry Blossom 10 Mile,Washington DC USA,4/2/2017,,net time,,,,,
10 Mile,F,68,68y177d,1:11:55,4315,Sabra,Harvey ,USA,3/2/1949,Crim 10 Mile,Flint MI USA,8/26/2017,,net time,,,,,
10 Mile,F,69,69y134d,1:13:31,4411,Jeannie,Rice ,USA,4/14/1948,Crim 10 Mile,Flint MI USA,8/26/2017,,net time,,,,,
10 Mile,F,70,70y150d,1:14:43,4483,Angela,Copson ,ENG,4/20/1947,,Barby ENG,9/17/2017,,,,,,,
10 Mile,F,71,71y131d,1:11:41,4301,Jeannie,Rice ,USA,4/14/1948,Crim 10 Mile,Flint MI USA,8/23/2019,MI17001SH,,,,,,
10 Mile,F,72,72y251d,1:19:28,4768,Louise,Gilchrist ,ENG,3/7/1933,,Llandudno WAL,11/13/2005,,,,,,,
10 Mile,F,73,73y257d,1:20:57,4857,Louise,Gilchrist ,ENG,3/7/1933,,Preston ENG,11/19/2006,,,,,,,
10 Mile,F,74,74y139d,1:20:33,4833,Hedy,Marque,USA,5/27/1917,Army 10-Miler,Washington DC,10/13/1991,RRIC & Andy Carr,,,,,,
10 Mile,F,75,75y55d,1:19:22,4762,Libby,James,USA,7/12/36,Park To Park,"Denver, CO",9/5/2011,CO11035DCR,,,,,,
10 Mile,F,76,76y143d,1:24:54,5094,Hedy,Marque,USA,5/27/1917,Army 10-Miler,Washington DC USA,10/17/1993,,,,,,,
10 Mile,F,77,77y310d,1:24:53,5093,Libby,James,USA,7/12/36,Colfax 10 Miler,"Denver, CO",5/18/2014,,,,,,,
10 Mile,F,77,77y144d,1:36:18,5778,Heide,Moebius ,USA,11/10/1938,Cherry Blossom 10 Mile,Washington DC,4/3/2016,,,,,,,
10 Mile,F,78,78y141d,1:30:46,5446,Hedy,Marque,USA,5/27/1917,,,10/15/1995,,,,,,,
10 Mile,F,79,79y321d,1:35:26,5726,Hedy,Marque,USA,5/27/1917,Cherry Blossom 10 Mile,Washington DC USA,4/13/1997,RRIC & Andy Carr,,,,,,
10 Mile,F,79,79y350d,1:55:25,6925,Giuseppina,Gurtner ,SUI,6/5/1925,,Bern SUI,5/21/2005,,,,,,,
10 Mile,F,80,80y313d,1:31:24,5484,Hedy,Marque,USA,5/27/1917,Cherry Blossom 10 Mile,Washington DC USA,4/5/1998,F80-84 AR,,,,,,
10 Mile,F,81,81y319d,1:37:12,5832,Hedy,Marque,USA,5/27/1917,Cherry Blossom 10 Mile,Washington DC USA,4/11/99,RRIC & Andy Carr,,,,,,
10 Mile,F,82,82y246d,2:02:26,7346,Anne,Clark,USA,9/21/1909,Valley Fox Trot,"Elgin, IL",5/25/92,RRIC & Andy Carr,,,,,,
10 Mile,F,84,83y316d,1:54:03,6843,Hedy,Marque,USA,5/27/1917,Cherry Blossom 10 Mile,Washington DC USA,4/8/01,RRIC & Andy Carr,,,,,,
10 Mile,F,85,85y335d,1:37:12,5832,Hedy,Marque,USA,5/27/1917,George Washington Parkway Classic,"Alexandria, VA",4/27/03,,"Point to point course, flat but not record eligible",,,,,
10 Mile,F,86,86y312d,2:12:49,7969,Hedy,Marque,USA,5/27/1917,Cherry Blossom 10 Mile,Washington DC USA,4/4/04,RRIC & Andy Carr,,,,,,
10 Mile,F,87,87y311d,1:57:38,7058,Hedy,Marque ,USA,5/27/1917,Cherry Blossom 10 Mile,Washington DC USA,4/3/2005,,,,,,,
10 Mile,F,90,90y291d,3:29:08,13148,Ruth,Rothfarb,USA,6/18/01,Cherry Blossom 10 Mile,Washington DC USA,4/5/92,F90-94 AR,,,,,,
20 km,F,7,7y351d,1:54:01,6841,Elizabeth-Ann,Westrip,USA,1/28/09,,Potomac MD USA,1/14/17,,,,,,,
20 km,F,13,13y334d,1:24:32,5072,Laura,Cattivera,USA,1/21/68,,Zuma Beach CA USA,12/20/81,,,,,,,
20 km,F,14,14y314d,1:31:10,5470,Mary,Wazeter,USA,9/6/63,,Wilkes-Barre PA USA,7/16/78,,,,,,,
20 km,F,15,15y199d,1:27:30,5250,Suzanne,Girard,USA,11/30/62,Vestall XX,Vestal NY USA,6/17/78,,,,,,,
20 km,F,16,16y282d,1:16:01,4561,Rumiko,Kaneko,JPN,1/9/65,,Kobe JPN,10/18/81,,,,,,,
20 km,F,17,17y362d,1:09:41,4181,Azalech,Masresha Woldeselasse,ETH,5/4/88,,Maroilles FRA,5/1/06,,,,,,,
20 km,F,18,18y257d,1:06:31,3991,Kazue,Ogoshi,JPN,3/2/81,,Kobe JPN,11/14/99,,,,,,,
20 km,F,19,19y348d,1:06:24,3984,Dera,Dida Yami,ETH,10/26/96,,Paris FRA,10/9/16,,,,,,,
20 km,F,20,20y190d,1:05:36,3936,Yurika,Nakamura,JPN,4/1/86,,Debrecen HUN,10/8/06,,,,,,,
20 km,F,21,21y130d,1:04:39,3879,Hiwot,Gebrekidan Gebremaryam,ETH,5/11/95,,Copenhagen DEN,9/18/16,,,,,,,
20 km,F,22,22y181d,1:04:13,3853,Peres,Chepchirchir,KEN,9/27/93,,Cardiff WAL,3/26/16,,,,,,,
20 km,F,23,23y86d,1:04:35,3875,Genet,Ayalew Kassahun,ETH,12/31/92,,Cardiff WAL,3/26/16,,,,,,,
20 km,F,24,24y197d,1:05:32,3932,Kayoko,Fukushi,JPN,3/25/82,,Debrecen HUN,10/8/06,,,,,,,
20 km,F,25,25y235d,1:03:47,3827,Rita,Cheptoo Sitienei,KEN,2/15/81,,Debrecen HUN,10/8/06,,,,,,,
20 km,F,26,26y314d,1:03:54,3834,Lornah,Kiplagat,NED,5/1/74,,Alphen aan den Rijn NED,3/11/01,,,,,,,
20 km,F,27,27y99d,1:04:19,3859,Mary,Wacera Ngugi,KEN,12/17/88,,Cardiff WAL,3/26/16,,,,,,,
20 km,F,28,28y127d,1:06:40,4000,Joyce,Chepchumba Koech,KEN,11/6/70,,Alphen aan den Rijn NED,3/13/99,,,,,,,
20 km,F,29,29y78d,1:05:03,3903,Sarah,Chepchirchir,KEN,7/27/84,,Paris FRA,10/13/13,,,,,,,
20 km,F,30,30y231d,1:05:30,3930,Mirriam,Wangari Karienye,KEN,2/22/79,,Paris FRA,10/11/09,,,,,,,
20 km,F,31,31y131d,1:05:42,3942,Nataliya,Berkut,UKR,5/30/75,,Debrecen HUN,10/8/06,,,,,,,
20 km,F,32,32y160d,1:03:21,3801,Lornah,Kiplagat,NED,5/1/74,,Debrecen HUN,10/8/06,,,,,,,
20 km,F,33,33y137d,1:07:04,4024,Eloise,Wellings,AUS,11/9/82,,Cardiff WAL,3/26/16,,,,,,,
20 km,F,34,34y144d,1:05:11,3911,Colleen,De Reuck,USA,4/16/64,New Haven 20K,New Haven CT USA,9/7/98,,,,,,,
20 km,F,35,35y344d,1:07:12,4032,Nadezhda,Wijenberg,NED,4/2/64,,Alphen aan den Rijn NED,3/12/00,,,,,,,
20 km,F,36,36y258d,1:03:23,3803,Constantina,Dita,ROM,1/23/70,,Debrecen HUN,10/8/06,,,,,,,
20 km,F,37,37y216d,1:07:01,4021,Janet,Bawcom,USA,8/22/78,,Cardiff WAL,3/26/16,,,,,,,
20 km,F,38,38y139d,1:07:53,4073,Colleen,De Reuck,USA,4/16/64,New Haven 20K,New Haven CT USA,9/2/02,,,,,,,
20 km,F,39,39y187d,1:05:21,3921,Edith,Masai,KEN,4/4/67,,Debrecen HUN,10/8/06,,,,,,,
20 km,F,40,40y45d,1:08:59,4139,Blake,Russell,USA,7/24/75,New Haven 20K,New Haven CT USA,9/7/15,,,,,,,
20 km,F,41,41y219d,1:05:52,3952,Deena,Kastor,USA,2/14/73,Rock 'n' Roll Philadelphia H Mar (20K split),"Philadelphia, PA",9/21/14,F40-44 AR,,,,,,
20 km,F,42,42y248d,1:09:24,4164,Stephanie,Herbst-Lucke,USA,12/27/65,New Haven 20K,New Haven CT USA,9/1/08,,,,,,,
20 km,F,43,43y187d,1:11:29,4289,Tatyana,Pozdniakova,UKR,3/4/55,New Haven 20K,New Haven CT USA,9/7/98,,,,,,,
20 km,F,44,44y58d,1:08:48,4128,Nicole,Leveque,FRA,1/27/51,,Vendome FRA,3/26/95,,,,,,,
20 km,F,45,45y144d,1:07:21,4041,Colleen,De Reuck,USA,4/16/64,New Haven 20K,New Haven CT USA,9/7/09,,,,,,,
20 km,F,46,46y143d,1:10:23,4223,Colleen,De Reuck,USA,4/16/64,New Haven 20K,New Haven CT USA,9/6/10,,,,,,,
20 km,F,47,47y77d,1:14:27,4467,Barbara,Filutze,USA,6/21/46,New Haven 20K,New Haven CT USA,9/6/93,,,,,,,
20 km,F,48,48y99d,1:17:01,4621,Carla,Ophorst,NED,12/2/58,,Alphen aan den Rijn NED,3/11/07,,,,,,,
20 km,F,49,49y149d,1:09:42,4182,Linda,Somers Smith,USA,5/7/61,Rock 'n' Roll San Jose Half Marathon (20K split),"San Jose, CA",10/3/10,F45-49 AR,,,,,,
20 km,F,50,50y96d,1:19:06,4746,Carla,Ophorst,NED,12/2/58,,Alphen aan den Rijn NED,3/8/09,,,,,,,
20 km,F,51,51y303d,1:17:12,4632,Colleen,De Reuck,USA,4/16/64,Olympic Marathon Trials (20K Split),"Los Angles, CA",2/13/16,F50-54 AR,,,,,,
20 km,F,52,52y342d,1:17:43,4663,Kathryn,Martin,USA,9/30/51,New Haven 20K,New Haven CT USA,9/6/04,,net time,,,,,
20 km,F,53,53y341d,1:21:22,4882,Kathryn,Martin,USA,9/30/51,New Haven 20K,New Haven CT USA,9/5/05,,,,,,,
20 km,F,54,54y166d,1:25:40,5140,Jo,Marchetti,USA,3/19/43,New Haven 20K,New Haven CT USA,9/1/97,RRIC & Andy Carr,,,,,,
20 km,F,55,55y42d,1:18:44,4724,Rae,Baymiller,USA,7/27/43,New Haven 20K,New Haven CT USA,9/7/98,,,,,,,
20 km,F,56,56y9d,1:20:36,4836,Shirley,Matson,USA,11/7/40,Mission Bay 25K (20K Split),"San Diego, CA",11/16/96,RRIC & Andy Carr,,,,,,
20 km,F,57,57y115d,1:23:27,5007,Chantal,Langlace,FRA,1/6/55,,Maroilles FRA,5/1/12,,,,,,,
20 km,F,58,58y103d,1:29:22,5362,Margaret,Miller,USA,12/12/25,Capitol City Classic 12K,"Sacramento, CA",3/25/84,RRIC & Andy Carr,,,,,,
20 km,F,59,59y292d,1:30:56,5456,Wen-Shi,Yu,USA,11/17/34,New Haven 20K,New Haven CT USA,9/5/94,RRIC & Andy Carr,,,,,,
20 km,F,60,60y115d,1:26:44,5204,Chantal,Langlace,FRA,1/6/55,,Maroilles FRA,5/1/15,,,,,,,
20 km,F,61,61y115d,1:26:37,5197,Chantal,Langlace,FRA,1/6/55,,Maroilles FRA,5/1/16,,,,,,,
20 km,F,62,,1:35:21,5721,Cory,Benson,USA,,New Haven 20K,New Haven CT USA,9/2/19,CT15054JHP,,,,,,
20 km,F,63,63y54d,1:36:31,5791,Patrica,Dixon,USA,2/15/19,Pear Blossom,"Medford, OR",4/10/82,RRIC & Andy Carr,,,,,,
20 km,F,64,64y143d,1:39:48,5988,Sharon,Dolan,USA,2/11/42,Volkslauffe,"Frankenmuth, MI",7/4/06,MI96018SH,,,,,,
20 km,F,65,65y156d,1:27:45,5265,Kathryn,Martin,USA,9/30/51,USATF 50km Champs (20K split),"Lloyd Neck, NY",3/5/17,F65-69 AR,,,,,,
20 km,F,66,66y282d,1:40:22,6022,Margret,Betz,USA,9/12/36,Vestall XX,Vestal NY USA,6/21/03,,,,,,,
20 km,F,67,67y90d,1:42:50,6170,Jaclyn,Casseli,USA,3/28/21,Oakland Double,"Oakland, CA",06/26/1988,RRIC & Andy Carr,,,,,,
20 km,F,68,68y103d,1:49:52,6592,Jaclyn,Casseli,USA,3/28/21,Oakland Double,"Oakland, CA",07/09/1989,RRIC & Andy Carr,,,,,,
20 km,F,69,69y36d,1:45:32,6332,Anna,Thornhill,USA,8/2/40,New Haven 20K,"New Haven, CT",9/7/09,CT01017DR,,,,,,
20 km,F,70,70y176d,1:34:36,5676,Jeannie,Rice,USA,4/14/48,Chicago Marathon (20K split),"Chicago,IL",10/7/18,pending F70-74 AR ,,,,,,
20 km,F,71,71y166d,1:56:51,7011,Loretta,Shehan,USA,2/21/23,Phelps Sauerkraut,"Phelps, NY",8/6/94,RRIC & Andy Carr,,,,,,
20 km,F,72,72y20d,2:01:08,7268,Anne,Clarke,USA,9/21/09,Avon Women's,"Chicago, IL",10/11/81,RRIC & Andy Carr,,,,,,
20 km,F,73,73y19d,1:59:33,7173,Anne,Clarke,USA,9/21/09,Avon Women's,"Chicago, IL",10/10/82,RRIC & Andy Carr,,,,,,
20 km,F,74,74y178d,1:54:57,6897,Leona,Lugers,USA,11/26/06,Tulip Time,"Holland, MI",5/23/81,RRIC & Andy Carr,,,,,,
20 km,F,75,75y246d,1:58:51,7131,Toshiko,d'Elia,USA,1/2/30,New Haven 20K,New Haven CT USA,9/5/05,,,,,,,
20 km,F,76,76y176d,1:56:37,6997,Leona,Lugers,USA,11/26/06,Tulip Time,"Holland, MI",5/21/83,RRIC & Andy Carr,,,,,,
20 km,F,77,77y181d,1:52:57,6777,Leona,Lugers,USA,11/26/06,Tulip Time,"Holland, MI",5/26/84,RRIC & Andy Carr,,,,,,
20 km,F,80,80y261d,2:26:34,8794,Ruth,Rothfarb,USA,6/18/01,Avon,"Washington, DC",3/6/82,RRIC & Andy Carr,,,,,,
H Mar,F,5,5y327d,1:51:31,6691,Nasiya,Jobe ,USA,11/27/1978,,Hayward CA USA,10/20/1984,,,,,,,
H Mar,F,6,6y351d,2:40:22,9622,Rosie,Dunham ,USA,11/23/2006,,Columbia SC USA,11/9/2013,,,,,,,
H Mar,F,7,7y360d,1:41:00,6060,Makenzie,Kolvoord ,USA,11/21/2006,,Carderock MD USA,11/16/2014,,,,,,,
H Mar,F,8,8y304d,1:35:25,5725,Tabitha,Francks ,USA,11/24/1974,,New York NY USA,9/24/1983,,,,,,,
H Mar,F,9,9y296d,1:28:31,5311,Tabitha,Francks ,USA,11/24/1974,,Philadelphia PA USA,9/16/1984,,,,,,,
H Mar,F,10,10y70d,1:25:52,5152,Stephanie,Paparelli ,USA,11/20/1972,,The Woodlands TX USA,1/29/1983,,,,,,,
H Mar,F,11,11y205d,1:31:23,5483,Heather,Welsch ,USA,6/28/2002,,Houston TX USA,1/19/2014,,,,,,,
H Mar,F,12,12y307d,1:21:45,4905,Mira,Preradovic ,BIH,6/20/1987,,Belgrade SER,4/22/2000,,,,,,,
H Mar,F,13,13y306d,1:16:23,4583,Mira,Preradovic ,BIH,6/20/1987,,Belgrade SER,4/21/2001,,,,,,,
H Mar,F,14,14y261d,1:15:14,4514,Miyuki,Oka ,JPN,3/8/1994,,Kobe JPN,11/24/2008,,,,,,,
H Mar,F,15,15y334d,1:12:36,4356,Eyerusalem,Kuma Mutal,ETH,11/4/1981,,Kosice SVK,10/4/1997,,,,,,,
H Mar,F,16,16y96d,1:12:31,4351,Zhu-ang,Liu ,CHN,1/18/1995,,Yangzhou CHN,4/24/2011,,,,,,,
H Mar,F,17,17y292d,1:10:08,4208,Mame,Feyisa ,ETH,6/10/1996,,Copenhagen DEN,3/29/2014,,,,,,,
H Mar,F,18,18y241d,1:08:21,4101,Valentine,Kipketer Chepkorir,KEN,1/5/1993,,Lille FRA,9/3/2011,,,,,,,
H Mar,F,19,19y33d,1:07:57,4077,Abebu,Gelan Adugna,ETH,1/18/1990,RAK Half Marathon,Ras Al Khaimah UAE,2/20/2009,,,,,,,
H Mar,F,20,20y122d,1:07:13,4033,Mare,Dibaba Hurssa,ETH,10/20/1989,RAK Half Marathon,Ras Al Khaimah UAE,2/19/2010,,,,,,,
H Mar,F,21,21y294d,1:06:49,4009,Esther,Wanjiru Maina,KEN,3/27/1977,,Tokyo JPN,1/15/1999,,,,,,,
H Mar,F,22,22y216d,1:05:36,3936,Fancy,Chemutai ,KEN,3/20/1995,,Valencia ESP,10/22/2017,,,,,,,
H Mar,F,23,23y318d,1:04:51,3891,Joyciline,Jepkosgei ,KEN,12/8/1993,,Valencia ESP,10/22/2017,,,,,,,
H Mar,F,24,24y244d,1:06:11,3971,Eunice,Chebichii Chumba,BRN,1/16/1993,,Copenhagen DEN,9/17/2017,,,,,,,
H Mar,F,25,22y41d,1:05:51,3951,Brigid,Kosgei ,KEN,2/20/1994,,Prague CZE,4/2/2016,,,,,,,
H Mar,F,26,26y1d,1:04:49,3889,Brigid,Kosgei ,KEN,2/20/1994,RAK Half Marathon,Ras Al Khaimah UAE,2/21/2020,,,,,,,
H Mar,F,27,27y353d,1:05:09,3909,Florence,Chebet Kiplagat,KEN,2/27/1987,,Barcelona ESP,2/15/2015,,,,,,,
H Mar,F,28,28y214d,1:04:31,3871,Ababel,Yeshaneh,ETH,7/22/1991,RAK Half Marathon,Ras Al Khaimah UAE,2/21/2020,,pending WR,,,,,
H Mar,F,29,29y31d,1:05:50,3950,Mary,Keitany Chepkosgei,KEN,1/18/1982,RAK Half Marathon,Ras Al Khaimah UAE,2/18/2011,,,,,,,
H Mar,F,30,30y30d,1:06:49,4009,Mary,Keitany Chepkosgei,KEN,1/18/1982,RAK Half Marathon,Ras Al Khaimah UAE,2/17/2012,,,,,,,
H Mar,F,31,31y77d,1:05:52,3952,Edith,Chelimo ,KEN,7/16/1986,,Cardiff WAL,10/1/2017,,,,,,,
H Mar,F,32,32y276d,1:06:07,3967,Gladys,Cherono ,KEN,5/12/1983,RAK Half Marathon,Ras Al Khaimah UAE,2/12/2016,,,,,,,
H Mar,F,33,33y26d,1:06:02,3962,Mary,Keitany Chepkosgei,KEN,1/18/1982,RAK Half Marathon,Ras Al Khaimah UAE,2/13/2015,,,,,,,
H Mar,F,34,34y324d,1:07:26,4046,Lydia,Cheromei Kogo,KEN,5/11/1977,,Prague CZE,3/31/2012,,,,,,,
H Mar,F,35,35y23d,1:05:13,3913,Mary,Keitany Chepkosgei,KEN,1/18/1982,RAK Half Marathon,Ras Al Khaimah UAE,2/10/2017,,,,,,,
H Mar,F,36,36y19d,1:08:21,4101,Edna,Kiplagat Ngeringwony,KEN,9/15/1979,,Glasgow SCO,10/4/2015,,,,,,,
H Mar,F,37,37y358d,1:08:55,4135,Valeria,Straneo,ITA,4/5/1976,,Copenhagen DEN,3/29/2014,,,,,,,
H Mar,F,38,38y364d,1:07:16,4036,Edith,Masai,KEN,4/4/1967,,Berlin GER,4/2/2006,,,,,,,
H Mar,F,39,39y114d,1:08:48,4128,Christelle,Daunay,FRA,12/5/1974,,Copenhagen DEN,3/29/2014,,,,,,,
H Mar,F,40,40y195d,1:09:56,4196,Irina,Permitina,RUS,3/2/1968,,Novosibirsk RUS,9/13/2008,,,,,,,
H Mar,F,41,41y219d,1:09:37,4177,Deena,Kastor,USA,2/14/1973,Rock 'n' Roll Philadelphia Half Marathon,Philadelphia PA USA,9/21/2014,F40-44 AR,,,,,,
H Mar,F,42,42y14d,1:09:58,4198,Joanne,Pavey,ENG,9/20/1973,,Glasgow SCO,10/4/2015,,,,,,,
H Mar,F,43,43y240d,1:11:54,4314,Nicole,Leveque,FRA,1/27/1951,,Oslo NOR,9/24/1994,,,,,,,
H Mar,F,44,44y103d,1:12:03,4323,Colleen,De Ruck,USA,4/15/1964,NYC Half Marathon,"New York, NY",7/27/08,,,,,,,
H Mar,F,45,45y50d,1:12:04,4324,Nicole,Leveque,FRA,1/27/1951,,Paris FRA,3/17/1996,,,,,,,
H Mar,F,46,46y166d,1:11:18,4278,Evy,Palm,SWE,1/31/1942,,Ostnor SWE,7/16/1988,,,,,,,
H Mar,F,47,47y229d,1:15:42,4542,Nicole,Leveque,FRA,1/27/1951,,Grenoble FRA,9/13/1998,,,,,,,
H Mar,F,48,48y213d,1:15:06,4506,Evy,Palm,SWE,1/31/1942,,Narvik NOR,9/1/1990,,,,,,,
H Mar,F,49,49y149d,1:13:32,4412,Linda,Somers,USA,5/7/1961,Rock 'n' Roll San Jose Half Marathon,San Jose CA USA,10/3/2010,,,,,,,
H Mar,F,50,50y176d,1:15:18,4518,Linda,Somers,USA,5/7/1961,Dodge Rock & Roll Half Marathon,Los Angeles CA USA,10/30/2011,,,,,,,
H Mar,F,51,51y22d,1:16:07,4567,Tatyana,Pozdniakova,UKR,3/4/1955,MORE Half Marathon,New York NY USA,3/26/2006,,,,,,,
H Mar,F,52,52y52d,1:20:06,4806,Houria,Frechou,FRA,1/19/1960,,Blagnac FRA,3/11/2012,,,,,,,
H Mar,F,53,53y0d,1:20:13,4813,Sally,Gibbs,NZL,6/5/1963,,Christchurch NZL,6/5/2016,,,,,,,
H Mar,F,54,54y215d,1:19:48,4788,Silke,Schmidt,GER,8/7/1959,,Den Haag NED,3/9/2014,,,,,,,
H Mar,F,55,55y214d,1:19:38.4,4779,Silke,Schmidt,GER,8/7/1959,,Den Haag NED,3/8/2015,,,,,,,
H Mar,F,56,56y9d,1:20:06,4806,Silke,Schmidt,GER,8/7/1959,,Lyon FRA,8/16/2015,,,,,,,
